numVotes,stillExists,uid,liked,disliked,liked_churned_people,voteDate,vote,Happiness,Activity,likes,dislikes,txt_len
125,True,755641f96713664c000332c8cd,28,1,1,736250.12,2.952,0.0003144363637823924,234,0.0,0.0,31.0
284,True,785641f96713664c000332c8cd,959,86,1,736248.088028169,2.8028169014084505,0.002283709490965872,321,11.694915254237289,1.4406779661016949,106.30508474576271
76,True,795641f96713664c000332c8cd,187,14,1,736254.0263157894,1.9210526315789473,0.006491874157266942,310,18.666666666666668,1.8888888888888888,94.88888888888889
210,True,815641f96713664c000332c8cd,619,31,1,736297.8,2.7285714285714286,0.001764756240964967,226,10.0,3.6666666666666665,53.0
2,True,855641f96713664c000332c8cd,18,0,1,736206.5,4.0,-0.0,29,11.0,4.0,200.0
120,False,865641f96713664c000332c8cd,54,69,1,736179.375,1.4,0.011581716056404833,147,10.5625,1.4375,47.875
130,False,875641f96713664c000332c8cd,388,35,1,736246.1384615385,1.2,0.004995317641490989,159,18.782608695652176,2.739130434782609,155.2173913043478
71,True,885641f96713664c000332c8cd,313,153,1,736324.323943662,1.0845070422535212,6.398684982224504e-05,176,19.23076923076923,8.73076923076923,342.5769230769231
51,True,895641f96713664c000332c8cd,257,27,1,736191.0,2.0784313725490198,0.026425339366515838,50,19.18,2.56,127.6
57,True,915641f96713664c000332c8cd,26,3,0,736160.7894736842,3.6315789473684212,0.0020606800860105906,321,19.0,1.5,175.5
134,True,925641f96713664c000332c8cd,132,13,1,736305.895522388,2.9925373134328357,0.00042397980017791416,191,13.5,6.5,74.5
62,True,935641f96713664c000332c8cd,125,6,1,736237.1129032258,2.129032258064516,0.0017564174976207178,160,20.545454545454547,2.8181818181818183,179.8181818181818
45,True,945641f96713664c000332c8cd,95,5,1,736324.8666666667,3.6666666666666665,0.0005863684006068915,129,12.0,0.6666666666666666,91.66666666666667
107,True,955641f96713664c000332c8cd,436,22,1,736309.8691588785,2.3738317757009346,0.0053592521062681055,195,18.5,5.0,186.66666666666666
12,True,965641f96713664c000332c8cd,16,2,1,736238.4166666666,3.0833333333333335,0.0007196078738888112,307,3.6666666666666665,1.0,12.666666666666666
45,True,985641f96713664c000332c8cd,22,1,1,736233.8888888889,3.2444444444444445,0.0023478985425375663,318,8.666666666666666,2.0,90.33333333333333
102,True,1005641f96713664c000332c8cd,191,90,1,736187.6176470588,2.1372549019607843,0.018120558546860576,140,19.608695652173914,6.0,236.56521739130434
237,True,1015641f96713664c000332c8cd,85,17,1,736275.8016877638,3.371308016877637,0.0021527771711016184,318,10.666666666666666,0.6666666666666666,79.0
165,True,1025641f96713664c000332c8cd,220,23,1,736297.8909090909,2.303030303030303,0.003635430390980985,318,6.666666666666667,1.4,45.266666666666666
6,True,1095641f96713664c000332c8cd,5,2,1,736268.1666666666,3.1666666666666665,0.001884950623535505,287,9.5,4.0,87.5
44,True,1105641f96713664c000332c8cd,21,2,0,736209.1136363636,3.25,0.002056963574817095,267,14.25,2.5,165.5
36,True,1125641f96713664c000332c8cd,80,14,1,736267.1666666666,3.0833333333333335,-0.003022445233965885,150,14.727272727272727,1.8181818181818181,302.45454545454544
72,True,1155641f96713664c000332c8cd,101,2,1,736221.9722222222,2.5416666666666665,-0.00339554525008897,114,2.0,0.0,13.333333333333334
25,True,1165641f96713664c000332c8cd,38,7,1,736263.68,4.0,-0.0,184,12.75,4.25,116.75
17,True,1215641f96713664c000332c8cd,76,10,1,736320.4705882353,2.2941176470588234,-0.0060773868993528515,263,19.0,5.0,106.5
222,True,1225641f96713664c000332c8cd,256,38,1,736290.4189189189,3.963963963963964,-0.0008447205066003724,313,12.666666666666666,1.0,137.33333333333334
73,True,1235641f96713664c000332c8cd,12,2,1,736225.5890410959,3.0273972602739727,0.005294343707758615,213,4.0,0.5,49.0
22,True,1245641f96713664c000332c8cd,22,3,0,736115.5,3.772727272727273,-0.006294127305566198,72,9.5,0.16666666666666666,141.66666666666666
168,True,1265641f96713664c000332c8cd,286,14,1,736294.5833333334,2.0476190476190474,-0.00012581209353937443,287,22.0,9.333333333333334,369.0
151,True,1275641f96713664c000332c8cd,174,15,1,736249.9668874172,2.880794701986755,0.0006433663809070522,292,18.555555555555557,3.5555555555555554,167.88888888888889
225,True,1285641f96713664c000332c8cd,170,4,1,736263.1866666666,2.973333333333333,-3.135290195736454e-05,298,4.0,1.0,37.0
96,True,1355641f96713664c000332c8cd,76,15,1,736300.6041666666,2.9895833333333335,-0.00028787551617173257,157,23.0,0.5,103.5
111,True,1365641f96713664c000332c8cd,134,16,1,736275.8108108108,2.4144144144144146,0.0030909017669108916,312,18.551724137931036,5.344827586206897,162.13793103448276
29,True,1385641f96713664c000332c8cd,8,3,0,736222.3448275862,3.3793103448275863,0.0023165449325400966,122,5.5,1.0833333333333333,137.33333333333334
73,True,1405641f96713664c000332c8cd,114,9,1,736306.6712328767,1.8767123287671232,0.009256843878589114,308,10.222222222222221,1.8518518518518519,138.33333333333334
77,True,1415641f96713664c000332c8cd,88,14,1,736151.4545454546,3.2987012987012987,-0.015233281882113831,84,4.0,4.0,30.0
68,True,1435641f96713664c000332c8cd,42,6,1,736257.6470588235,2.323529411764706,0.0007110274785012033,305,6.428571428571429,3.2142857142857144,51.5
87,True,1455641f96713664c000332c8cd,154,26,1,736194.632183908,3.8850574712643677,-1.9333188427713105e-05,265,10.25,2.0625,103.6875
246,True,1475641f96713664c000332c8cd,232,23,1,736265.8983739837,2.6097560975609757,0.0007402016363213619,318,11.02127659574468,1.7234042553191489,143.70212765957447
296,True,1485641f96713664c000332c8cd,976,174,1,736245.1858108108,3.47972972972973,0.00033982897003196055,321,18.424242424242426,1.9242424242424243,220.4848484848485
157,True,1495641f96713664c000332c8cd,136,34,1,736293.1146496815,2.9872611464968153,0.004976284485681924,300,16.05263157894737,5.421052631578948,207.21052631578948
125,True,1505641f96713664c000332c8cd,489,6,1,736159.336,4.0,-0.0,129,8.25,1.25,57.583333333333336
57,True,1515641f96713664c000332c8cd,11,1,1,736272.298245614,2.2280701754385963,0.00995961680485646,75,28.666666666666668,2.0,330.3333333333333
15,True,1525641f96713664c000332c8cd,26,1,1,736245.0666666667,2.6,0.006895068158145011,261,1.3333333333333333,2.0,25.0
51,True,1535641f96713664c000332c8cd,186,17,1,736285.7647058824,2.764705882352941,0.0013057062635901118,232,14.0,4.666666666666667,63.666666666666664
13,True,1545641f96713664c000332c8cd,44,2,1,736295.5384615385,2.6153846153846154,-0.011298326057598692,116,21.77777777777778,1.6666666666666667,230.66666666666666
41,True,1555641f96713664c000332c8cd,111,8,1,736205.487804878,2.8292682926829267,-0.0006363607730080975,299,6.3,1.2,88.6
275,True,1565641f96713664c000332c8cd,733,174,1,736263.8145454546,3.3781818181818184,-0.002601053107607416,321,15.0,1.2,109.46666666666667
14,True,1575641f96713664c000332c8cd,17,0,1,736175.4285714285,3.142857142857143,0.003933676028084252,88,9.0,0.75,77.25
119,True,1595641f96713664c000332c8cd,142,18,1,736263.6386554622,3.1092436974789917,0.0022471557014063334,308,11.660714285714286,1.125,72.125
170,True,1615641f96713664c000332c8cd,370,10,1,736229.3823529412,2.929411764705882,0.0013262981985381114,321,14.957446808510639,3.25531914893617,121.44680851063829
83,True,1625641f96713664c000332c8cd,134,10,1,736268.734939759,2.8433734939759034,0.001169624904819822,316,10.125,3.3125,89.75
35,True,1645641f96713664c000332c8cd,217,45,1,736259.7428571428,1.9714285714285715,0.007715614171651461,234,8.25,1.25,101.75
306,True,1655641f96713664c000332c8cd,831,572,1,736251.6699346405,2.3790849673202614,0.002946960290322171,313,11.67741935483871,3.4838709677419355,96.64516129032258
178,False,1665641f96713664c000332c8cd,731,312,1,736294.713483146,1.2808988764044944,0.0023259887644094023,298,14.401234567901234,5.987654320987654,245.62962962962962
205,False,1675641f96713664c000332c8cd,463,169,1,736236.6195121951,2.5414634146341464,0.01027649239476672,282,12.507042253521126,5.859154929577465,152.2394366197183
72,True,1705641f96713664c000332c8cd,127,41,1,736197.6527777778,2.0416666666666665,0.0179043671039691,158,16.333333333333332,7.0,48.0
222,True,1745641f96713664c000332c8cd,23,5,1,736243.6576576576,2.5135135135135136,0.0015987667184159382,320,5.6,1.5333333333333334,74.2
8,True,1755641f96713664c000332c8cd,10,2,1,736234.625,3.75,-0.024442846872753415,13,8.5,0.5,67.0
208,False,1765641f96713664c000332c8cd,45,19,1,736269.1153846154,3.985576923076923,-0.00031151741328949267,251,8.0,3.3333333333333335,130.0
39,True,1785641f96713664c000332c8cd,5,1,0,736283.6923076923,3.0256410256410255,-0.0025059752501786986,295,31.0,8.0,672.0
17,False,1805641f96713664c000332c8cd,94,28,1,736209.0,1.2352941176470589,0.041666666666666664,16,25.7,4.9,277.6
122,True,1825641f96713664c000332c8cd,159,4,1,736307.1229508197,2.9836065573770494,0.0008652211690120255,226,18.0,0.0,28.0
64,False,1835641f96713664c000332c8cd,66,23,1,736210.015625,1.984375,0.035767121630140564,65,14.0,0.0,163.0
44,True,1845641f96713664c000332c8cd,63,31,1,736166.5454545454,3.7045454545454546,-0.003326908072309696,227,5.185185185185185,0.7037037037037037,71.85185185185185
151,True,1875641f96713664c000332c8cd,187,19,1,736246.4039735099,3.066225165562914,0.0009994162727894836,285,7.925925925925926,1.7407407407407407,104.81481481481481
133,False,1895641f96713664c000332c8cd,194,3,1,736272.1203007519,2.736842105263158,0.006623802403685661,221,14.6,1.2,137.8
181,True,1915641f96713664c000332c8cd,456,7,1,736300.7237569061,3.9889502762430937,-0.0002877463297033828,211,6.111111111111111,1.2222222222222223,41.888888888888886
108,True,1925641f96713664c000332c8cd,161,16,1,736189.3888888889,2.425925925925926,-0.001908830153327929,299,13.292682926829269,3.8048780487804876,266.609756097561
28,True,1945641f96713664c000332c8cd,57,6,1,736217.0357142857,2.8214285714285716,0.003314417606002311,315,12.0,0.0,73.0
11,True,1965641f96713664c000332c8cd,53,2,1,736234.2727272727,3.1818181818181817,-4.031022751092396e-05,95,17.0,2.0,98.0
30,True,1975641f96713664c000332c8cd,77,2,1,736393.0,2.8,-0.005172413793103442,44,16.166666666666668,0.3333333333333333,97.33333333333333
17,False,2005641f96713664c000332c8cd,3,0,1,736133.6470588235,2.764705882352941,0.012562866667713356,97,7.0,0.2,48.4
111,True,2015641f96713664c000332c8cd,194,33,1,736309.5315315315,2.972972972972973,0.00041880035817670064,138,21.1,1.4,234.1
273,True,2025641f96713664c000332c8cd,606,100,1,736263.6923076923,3.249084249084249,0.0022957902894463894,315,14.466666666666667,4.333333333333333,145.26666666666668
218,True,2075641f96713664c000332c8cd,620,148,1,736234.1651376147,1.8577981651376148,0.009325472967226418,274,15.88888888888889,5.0,147.52777777777777
121,True,2105641f96713664c000332c8cd,65,3,1,736254.8181818182,2.628099173553719,0.00136324865778879,294,3.3333333333333335,1.5,21.833333333333332
32,True,2185641f96713664c000332c8cd,58,1,1,736167.40625,3.125,0.0030797439097193773,176,7.647058823529412,0.9411764705882353,76.58823529411765
238,True,2195641f96713664c000332c8cd,503,58,1,736265.5,1.3319327731092436,0.004434572141619599,317,20.884615384615383,4.115384615384615,181.23076923076923
15,True,2205641f96713664c000332c8cd,39,1,1,736191.7333333333,3.3333333333333335,0.004042671187985144,197,5.2,1.6,49.6
151,False,2225641f96713664c000332c8cd,160,48,1,736165.0,1.4437086092715232,0.011307075636110147,150,13.05,4.55,127.15
73,True,2235641f96713664c000332c8cd,100,10,1,736239.6438356164,2.2054794520547945,0.006300106220737376,314,7.368421052631579,3.0,56.8421052631579
150,True,2295641f96713664c000332c8cd,80,21,1,736323.0466666666,3.04,0.0007514430079911629,187,12.333333333333334,1.6666666666666667,55.666666666666664
59,True,2325641f96713664c000332c8cd,57,0,1,736298.5423728813,3.016949152542373,0.0008781855371091343,184,7.666666666666667,0.6666666666666666,64.0
92,True,2365641f96713664c000332c8cd,81,29,1,736177.2826086957,1.608695652173913,0.0017748070346092282,147,8.277777777777779,2.7222222222222223,125.0
32,True,2385641f96713664c000332c8cd,23,3,1,736224.25,2.8125,-0.003614957843694028,128,2.0,1.0,58.0
203,True,2395641f96713664c000332c8cd,217,34,1,736249.0147783251,2.6748768472906406,0.0033092374168409815,321,16.182926829268293,1.4878048780487805,169.609756097561
22,False,2405641f96713664c000332c8cd,6,0,1,736190.5,3.5454545454545454,0.0029416090601559054,97,4.777777777777778,0.5555555555555556,67.44444444444444
123,True,2425641f96713664c000332c8cd,56,8,1,736248.8617886179,3.959349593495935,-0.0007155778303972779,300,6.913793103448276,1.793103448275862,114.29310344827586
27,True,2435641f96713664c000332c8cd,49,3,1,736233.1111111111,3.037037037037037,6.641005820177499e-05,296,22.666666666666668,1.0,156.33333333333334
283,True,2455641f96713664c000332c8cd,178,26,1,736265.7208480565,2.9752650176678443,-0.0003058715046006305,298,5.5,0.3333333333333333,17.333333333333332
152,True,2505641f96713664c000332c8cd,189,56,1,736281.8092105263,1.6513157894736843,0.0033028912932534077,308,17.928571428571427,3.25,94.57142857142857
40,True,2545641f96713664c000332c8cd,62,13,1,736200.025,2.75,-0.0016329535973967752,85,14.0,2.3333333333333335,135.66666666666666
39,True,2555641f96713664c000332c8cd,122,9,1,736178.1025641026,3.3076923076923075,0.006367936067846369,92,11.666666666666666,3.6666666666666665,161.44444444444446
47,True,2585641f96713664c000332c8cd,63,10,1,736267.3617021276,2.893617021276596,0.002855474648547464,277,11.6,2.65,237.25
16,True,2615641f96713664c000332c8cd,10,0,1,736256.0,1.5625,0.010364963503649635,143,11.6,5.4,157.8
36,False,2645641f96713664c000332c8cd,14,1,1,736243.8611111111,3.1666666666666665,0.006794442236667968,216,5.8,1.4,53.2
111,True,2655641f96713664c000332c8cd,382,280,1,736178.6396396396,1.1711711711711712,0.005456723669894468,152,15.423076923076923,4.269230769230769,89.57692307692308
102,True,2665641f96713664c000332c8cd,83,5,1,736221.8333333334,3.049019607843137,0.0003823656837648727,180,1.0,0.0,1.0
32,True,2675641f96713664c000332c8cd,268,9,1,736264.1875,2.375,0.0018470739684914733,238,23.75,2.75,97.75
169,True,2685641f96713664c000332c8cd,63,4,1,736313.023668639,3.1183431952662723,0.000287478458918215,221,22.666666666666668,0.6666666666666666,139.0
102,True,2695641f96713664c000332c8cd,29,21,1,736337.9117647059,1.4803921568627452,0.003429309495360555,191,21.333333333333332,5.0,174.33333333333334
201,True,2705641f96713664c000332c8cd,263,31,1,736246.8457711443,2.54228855721393,-0.00031809137855439546,311,22.083333333333332,1.0833333333333333,109.25
318,True,2715641f96713664c000332c8cd,137,2,1,736249.320754717,3.9559748427672954,-0.00015493121906705825,318,12.0,0.0,89.5
264,True,2725641f96713664c000332c8cd,332,258,1,736257.2840909091,2.647727272727273,-0.004257260066380271,315,6.8,1.0,159.2
12,True,2735641f96713664c000332c8cd,74,3,1,736239.1666666666,3.0833333333333335,0.001213794020817399,94,22.0,0.6666666666666666,93.66666666666667
292,True,2775641f96713664c000332c8cd,306,12,1,736258.455479452,2.702054794520548,0.0038420325778804006,308,14.444444444444445,0.6666666666666666,69.0
22,False,3475641f96713664c000332c8cd,5,1,1,736182.9545454546,2.9545454545454546,0.016174946542654372,40,5.833333333333333,2.8333333333333335,67.5
26,False,3485641f96713664c000332c8cd,23,4,1,736223.3076923077,3.6153846153846154,-0.024691841126981022,44,14.2,1.2,131.2
174,False,3525641f96713664c000332c8cd,42,4,1,736236.0114942528,3.1436781609195403,-0.001278401570872512,190,7.25,0.875,61.75
56,True,3605641f96713664c000332c8cd,226,8,1,736312.1428571428,3.892857142857143,-0.00032428656954699655,187,17.57894736842105,1.894736842105263,239.57894736842104
76,False,3645641f96713664c000332c8cd,21,1,1,736180.0,3.3026315789473686,0.0036787148594377515,107,12.6,1.8,169.8
35,False,3775641f96713664c000332c8cd,38,1,1,736193.9714285714,3.2857142857142856,0.0157318688767022,47,13.333333333333334,2.6666666666666665,165.33333333333334
25,False,3805641f96713664c000332c8cd,6,0,0,736201.36,3.4,-0.005529074548691785,75,5.857142857142857,0.5714285714285714,43.714285714285715
18,False,3815641f96713664c000332c8cd,6,0,1,736192.2222222222,3.8333333333333335,0.0015616866215512758,44,16.0,0.25,104.25
4,False,3895641f96713664c000332c8cd,1,0,0,736160.5,3.5,0.03954154727793696,53,3.5,0.0,34.0
218,True,4025641f96713664c000332c8cd,701,7,1,736281.5871559633,3.536697247706422,-0.0011130353826090157,257,8.875,1.125,75.70833333333333
20,False,4055641f96713664c000332c8cd,36,0,1,736196.0,3.7,-0.01820250284414107,38,7.0,0.6,35.8
207,True,4165641f96713664c000332c8cd,580,57,1,736280.8502415459,3.4589371980676327,-0.0028542520279722385,215,12.264705882352942,4.970588235294118,125.41176470588235
136,True,4175641f96713664c000332c8cd,43,5,1,736313.6029411765,2.786764705882353,0.003992723115011346,196,9.0,2.4,58.2
196,True,4185641f96713664c000332c8cd,226,53,1,736306.5918367347,2.056122448979592,0.006645677855767004,210,16.5,2.5,125.0
179,True,4225641f96713664c000332c8cd,65,58,1,736318.3631284917,3.988826815642458,-0.00022606193344242232,179,23.333333333333332,3.6666666666666665,499.6666666666667
133,True,4245641f96713664c000332c8cd,700,159,1,736341.0676691729,3.962406015037594,-0.0011498706240731015,142,17.333333333333332,1.0,110.77777777777777
11,True,158b471b384db3200044dd1b9,8,0,0,736399.4545454546,3.4545454545454546,0.04915155061439438,17,0.5,0.0,49.5
8,True,658b471b384db3200044dd1b9,4,0,0,736398.375,3.25,0.04172461752433936,10,2.4,0.8,119.2
10,True,858b471b384db3200044dd1b9,4,0,0,736397.9,3.0,-0.006391818472355385,18,1.3333333333333333,0.0,308.0
8,True,1158b471b384db3200044dd1b9,8,1,0,736396.0,2.75,-0.019736842105263157,13,2.75,0.0,22.0
5,True,1258b471b384db3200044dd1b9,1,0,0,736399.0,3.0,0.07446808510638299,11,2.6666666666666665,0.0,170.66666666666666
7,True,1458b471b384db3200044dd1b9,8,2,0,736399.5714285715,3.2857142857142856,0.059665871121718374,12,1.0,0.3333333333333333,82.66666666666667
0,False,356fd2b64f41c670003f643c8,12,0,1,736064.8888888889,3.6666666666666665,-0.009104704097116847,17,1.6,0.0,44.4
9,False,356fd2b64f41c670003f643c8,12,0,1,736064.8888888889,3.6666666666666665,-0.009104704097116847,17,1.6,0.0,44.4
1,True,456fd2b64f41c670003f643c8,1,0,1,736059.0,4.0,0.0,0,3.0,0.0,72.0
164,True,656fd2b64f41c670003f643c8,77,13,1,736239.2865853659,3.347560975609756,-0.00021090047857552492,332,2.066666666666667,0.26666666666666666,28.733333333333334
114,True,756fd2b64f41c670003f643c8,263,15,1,736213.5877192982,3.8157894736842106,-3.971998502756924e-05,343,3.0714285714285716,0.39285714285714285,60.17857142857143
80,False,856fd2b64f41c670003f643c8,27,72,1,736284.3375,2.9375,0.00024936735927338894,312,2.0,1.4761904761904763,46.333333333333336
20,True,956fd2b64f41c670003f643c8,2,0,0,736245.0,3.25,0.002846979642496129,336,1.5,0.0,23.0
218,True,1156fd2b64f41c670003f643c8,220,75,1,736261.747706422,2.761467889908257,0.0005868007279089965,343,2.8636363636363638,0.5,54.60606060606061
138,True,1256fd2b64f41c670003f643c8,68,9,1,736264.7971014492,2.0579710144927534,0.0017045888623571056,331,3.3333333333333335,1.0,45.22222222222222
51,True,1456fd2b64f41c670003f643c8,3,1,1,736204.6666666666,3.235294117647059,0.0002441825459654131,333,2.5714285714285716,0.7142857142857143,53.0
27,True,1656fd2b64f41c670003f643c8,4,0,0,736209.2962962963,3.259259259259259,0.0033661276312017398,242,2.3,0.2,33.6
23,True,2056fd2b64f41c670003f643c8,1,0,0,736238.5217391305,2.9565217391304346,0.0005119007381401484,308,2.75,0.25,25.25
43,True,2156fd2b64f41c670003f643c8,1,2,0,736351.3023255814,3.0930232558139537,0.008961478049297967,120,2.0,1.0,19.0
62,True,2256fd2b64f41c670003f643c8,13,0,0,736249.8548387097,3.1129032258064515,0.001160977940688154,287,3.85,0.35,55.25
329,True,2556fd2b64f41c670003f643c8,433,60,1,736240.085106383,1.9544072948328268,-0.00013162875540756057,343,4.611111111111111,0.7916666666666666,96.38888888888889
8,True,2656fd2b64f41c670003f643c8,2,1,0,736196.625,2.875,0.009110192002707478,160,2.0,0.0,20.5
59,True,2756fd2b64f41c670003f643c8,32,19,1,736264.4745762711,1.7118644067796611,0.003716835729545527,266,2.2857142857142856,1.7142857142857142,25.357142857142858
232,True,2856fd2b64f41c670003f643c8,231,45,1,736275.9051724138,3.2370689655172415,-0.0004809000928436116,282,3.7663551401869158,1.1308411214953271,88.27102803738318
11,False,2956fd2b64f41c670003f643c8,1,0,0,736140.1818181818,2.8181818181818183,-0.0010443948471844826,283,1.5,0.0,29.0
309,True,3156fd2b64f41c670003f643c8,366,102,1,736242.9870550162,2.501618122977346,0.003931670657780071,335,2.8333333333333335,0.2777777777777778,27.11111111111111
172,False,3356fd2b64f41c670003f643c8,2,0,0,736209.7965116279,1.9767441860465116,0.0017740399384802183,319,4.0,0.0,12.0
32,True,3456fd2b64f41c670003f643c8,4,0,0,736242.25,2.9375,0.0004991473639334944,278,4.0,0.0,87.0
104,True,3756fd2b64f41c670003f643c8,56,3,1,736234.2692307692,3.0865384615384617,0.00036676399521193314,343,2.0,0.3333333333333333,50.666666666666664
87,True,3856fd2b64f41c670003f643c8,42,9,0,736265.0574712644,2.574712643678161,0.005398554417811637,288,3.8333333333333335,0.7333333333333333,44.0
48,True,3956fd2b64f41c670003f643c8,39,2,0,736181.4583333334,2.875,0.004333280679049071,255,2.5952380952380953,0.3333333333333333,34.42857142857143
84,True,4056fd2b64f41c670003f643c8,108,10,1,736215.7619047619,3.119047619047619,0.0007073027131241496,341,3.22972972972973,0.6486486486486487,31.216216216216218
72,True,4156fd2b64f41c670003f643c8,28,11,1,736178.2361111111,3.2916666666666665,-0.0004644693340507424,311,4.363636363636363,0.22727272727272727,36.86363636363637
157,True,4256fd2b64f41c670003f643c8,41,2,1,736246.5796178344,2.872611464968153,0.00131036725866974,323,4.0,0.2,45.7
52,True,4656fd2b64f41c670003f643c8,13,3,0,736178.2115384615,2.0,0.0071603463263178735,282,1.75,1.25,15.75
45,True,4756fd2b64f41c670003f643c8,4,0,1,736235.2888888889,2.933333333333333,0.0007443021662345856,341,2.4444444444444446,0.5555555555555556,29.61111111111111
36,True,4856fd2b64f41c670003f643c8,1,0,0,736204.2777777778,2.7777777777777777,-0.0005981258319724176,297,6.142857142857143,0.14285714285714285,47.42857142857143
70,True,5056fd2b64f41c670003f643c8,1,0,0,736198.4,2.9571428571428573,-0.00018058291942759126,338,0.7142857142857143,0.0,21.714285714285715
41,True,5356fd2b64f41c670003f643c8,3,0,0,736235.3658536585,3.1463414634146343,0.0014680807577578789,282,3.0,0.0,25.333333333333332
22,True,5456fd2b64f41c670003f643c8,1,0,0,736161.6363636364,3.772727272727273,-0.002958847966096969,110,2.5,0.25,33.25
86,True,6156fd2b64f41c670003f643c8,44,8,1,736239.6860465116,1.9883720930232558,-0.001990339670846828,324,4.125,1.25,57.6875
36,True,6656fd2b64f41c670003f643c8,1,0,0,736180.0277777778,1.1666666666666667,-0.0033510348692869347,266,2.0,3.5,37.0
54,True,6956fd2b64f41c670003f643c8,2,0,0,736234.4444444445,2.537037037037037,-0.001484167432948765,339,6.0,0.5,83.5
14,True,7656fd2b64f41c670003f643c8,12,1,0,736133.0,3.0,0.03333333333333333,42,2.5,0.0,20.0
10,True,8756fd2b64f41c670003f643c8,8,3,0,736153.9,2.8,0.0006082653908689995,83,2.0,1.5,36.0
24,False,8956fd2b64f41c670003f643c8,20,0,1,736223.75,2.9166666666666665,-0.015300117693213027,25,2.3636363636363638,1.2727272727272727,40.54545454545455
126,True,9156fd2b64f41c670003f643c8,12,0,0,736233.4126984127,1.8492063492063493,0.009230653214151141,192,5.0,0.0,69.5
105,True,9456fd2b64f41c670003f643c8,59,11,1,736317.7238095239,2.123809523809524,0.0009672823819685687,290,12.0,0.0,73.0
9,True,9756fd2b64f41c670003f643c8,4,1,0,736160.7777777778,3.5555555555555554,-0.0038533461778205913,69,5.0,0.0,56.0
3,True,556558cfd07a5de00030908fb,2,0,0,736108.0,3.0,0.08227848101265822,17,2.0,1.0,46.0
2,True,856558cfd07a5de00030908fb,2,0,0,736107.5,3.5,1.0,1,1.0,0.0,23.0
1,True,1056558cfd07a5de00030908fb,1,0,0,736111.0,3.0,0.0,0,1.0,0.0,22.0
3,True,1156558cfd07a5de00030908fb,2,1,0,736113.0,2.6666666666666665,-0.0,2,1.5,0.0,48.0
1,True,1256558cfd07a5de00030908fb,1,0,0,736113.0,3.0,0.0,0,1.0,0.0,80.0
34,True,357c4aa7dbb8b5c000396fd3b,2,0,0,736289.2647058824,3.9705882352941178,-0.0005908855200971833,168,1.75,0.65,24.9
50,True,457c4aa7dbb8b5c000396fd3b,27,3,0,736310.8,3.7,-0.004329451281627709,175,2.5,0.0,52.5
80,True,557c4aa7dbb8b5c000396fd3b,59,1,0,736310.4,3.8375,-0.0021946391145512517,181,3.6666666666666665,0.1111111111111111,63.22222222222222
101,True,657c4aa7dbb8b5c000396fd3b,47,0,0,736287.1485148515,3.0495049504950495,0.00014592634269253694,179,3.2,0.0,79.33333333333333
40,True,757c4aa7dbb8b5c000396fd3b,3,0,0,736276.725,3.45,-0.000511828187571881,171,0.8,0.6,73.6
79,True,857c4aa7dbb8b5c000396fd3b,11,1,0,736319.4810126582,3.810126582278481,-0.00297976774375309,182,2.9375,0.0625,66.3125
96,True,957c4aa7dbb8b5c000396fd3b,52,7,0,736307.4270833334,3.7291666666666665,-0.0010345333335211933,178,3.1333333333333333,0.1,49.3
183,True,1157c4aa7dbb8b5c000396fd3b,652,12,0,736317.0,3.978142076502732,-0.00023301716102856507,182,4.065217391304348,0.05434782608695652,93.02173913043478
130,True,1257c4aa7dbb8b5c000396fd3b,272,6,1,736309.1307692308,3.9461538461538463,-0.0005313115776879488,182,3.3444444444444446,0.0,68.4888888888889
82,True,1557c4aa7dbb8b5c000396fd3b,21,3,0,736303.5487804879,3.475609756097561,0.0004130598434145032,177,2.282051282051282,0.05128205128205128,54.743589743589745
38,True,1657c4aa7dbb8b5c000396fd3b,28,1,0,736302.9736842106,4.0,-0.0,172,2.3518518518518516,0.037037037037037035,83.20370370370371
46,True,1757c4aa7dbb8b5c000396fd3b,4,1,0,736306.5434782609,4.0,-0.0,179,1.9411764705882353,0.029411764705882353,92.05882352941177
16,True,1957c4aa7dbb8b5c000396fd3b,5,0,0,736284.625,3.0,-0.0002874332860810431,143,2.3333333333333335,0.0,12.0
161,True,2157c4aa7dbb8b5c000396fd3b,97,3,0,736321.8695652174,3.968944099378882,-0.0010243048908654252,182,3.375,0.0,71.54166666666667
29,True,2257c4aa7dbb8b5c000396fd3b,4,0,0,736299.0,3.793103448275862,-0.0009044816428444042,167,2.3333333333333335,0.05555555555555555,93.44444444444444
140,True,2457c4aa7dbb8b5c000396fd3b,254,7,0,736309.5928571429,4.0,-0.0,182,3.0224719101123596,0.056179775280898875,79.30337078651685
74,True,2657c4aa7dbb8b5c000396fd3b,2,0,0,736311.2297297297,3.472972972972973,0.003154855172641797,180,1.4827586206896552,0.10344827586206896,31.344827586206897
107,True,2857c4aa7dbb8b5c000396fd3b,0,1,0,736315.6542056075,3.074766355140187,0.00018428331724415188,181,6.25,0.125,145.5
54,True,2957c4aa7dbb8b5c000396fd3b,1,0,0,736317.0555555555,3.3333333333333335,-0.0007227218332694695,173,1.0,0.0,4.0
104,True,3057c4aa7dbb8b5c000396fd3b,105,3,0,736311.8653846154,3.394230769230769,0.001349064886302179,181,3.8421052631578947,0.05263157894736842,104.52631578947368
85,True,3157c4aa7dbb8b5c000396fd3b,4,1,0,736308.8,3.2470588235294118,0.0034992507666278053,181,0.6666666666666666,2.3333333333333335,45.333333333333336
